Date,drawdown
2024-11-11,0.0
2024-11-12,-0.0013035184450761552
2024-11-13,-0.008310039981415046
2024-11-14,-0.0156757557972941
2024-11-15,-0.03397529374019147
2024-11-18,-0.028009027160971752
2024-11-19,-0.017417187494953187
2024-11-20,-0.007295976311698101
2024-11-21,0.0
2024-11-22,0.0
2024-11-25,0.0
2024-11-26,-0.009981893905635303
2024-11-27,-0.01954309546073413
2024-11-29,-0.016034462467188062
2024-12-02,-0.008683046500847506
2024-12-03,-0.006988513367826644
2024-12-04,-0.009628680757488123
2024-12-05,-0.021423965436361533
2024-12-06,-0.00961744008606638
2024-12-09,-0.009870417916455876
2024-12-10,-0.01965216894828504
2024-12-11,-0.005924813150042505
2024-12-12,-0.019349577959267138
2024-12-13,-0.00988386024236436
2024-12-16,0.0
2024-12-17,-0.007614318062841464
2024-12-18,-0.05737177371963942
2024-12-19,-0.07597854916654322
2024-12-20,-0.06124059465856674
2024-12-23,-0.05760296248677406
2024-12-24,-0.05305788251092652
2024-12-26,-0.053231347029155315
2024-12-27,-0.06303697521562196
2024-12-30,-0.06343552652850998
2024-12-31,-0.06975548230093033
2025-01-02,-0.06259993876975475
2025-01-03,-0.04545000007462598
2025-01-06,-0.023510690186254294
2025-01-07,-0.04352781777332708
2025-01-08,-0.047841912447637996
2025-01-13,-0.05036279937399636
2025-01-14,-0.04936965524051939
2025-01-15,-0.024882711423663696
2025-01-16,-0.02180805379189752
2025-01-17,-0.008434911139010504
2025-01-21,0.0
2025-01-22,-0.00010307445999405886
2025-01-23,0.0
2025-01-24,-0.0011759950719709726
2025-01-27,-0.025173896570226683
2025-01-28,-0.009445725169028524
2025-01-29,-0.01469976254958474
2025-01-30,-0.004650158039756871
2025-01-31,-0.021790316501927046
2025-02-03,-0.04089876613302381
2025-02-04,-0.0258681070328978
2025-02-05,-0.017886547815869007
2025-02-06,-0.014617732358642124
2025-02-07,-0.03269684538653589
2025-02-10,-0.02116597270385413
2025-02-11,-0.025802119212123387
2025-02-12,-0.022690893754526868
2025-02-13,-0.017326634404973246
2025-02-14,0.0
2025-02-18,0.0
2025-02-19,-0.021817459362064202
2025-02-20,-0.034270086587026176
2025-02-21,-0.07226443526289354
2025-02-24,-0.07887790013160123
2025-02-25,-0.0782690853397104
2025-02-26,-0.07359803561367882
2025-02-27,-0.10313859092251972
2025-02-28,-0.10227712624317613
2025-03-03,-0.14392631347330093
2025-03-04,-0.16151482484768512
2025-03-05,-0.1456960603318651
2025-03-06,-0.17664685767928587
2025-03-07,-0.16064030988371888
2025-03-10,-0.185638510156942
2025-03-11,-0.18383605911187675
2025-03-12,-0.17157315855966643
2025-03-13,-0.19478663496412363
2025-03-14,-0.1687084118537341
2025-03-17,-0.1597614642637844
2025-03-18,-0.1770153229711642
2025-03-19,-0.16239232968851802
2025-03-20,-0.1631074179425945
2025-03-21,-0.16207274203733202
2025-03-24,-0.12989222973516096
2025-03-25,-0.12919545969083637
2025-03-26,-0.14847811105139652
2025-03-27,-0.15941537345098727
2025-03-28,-0.18197902780247846
2025-03-31,-0.1905850488774495
2025-04-01,-0.1783370583401941
2025-04-02,-0.16284628219923813
2025-04-03,-0.2510125728697554
2025-04-04,-0.28916062209039084
2025-04-07,-0.27795270566795055
2025-04-08,-0.3043934290071163
2025-04-09,-0.20580457613620504
2025-04-10,-0.2523949030506517
2025-04-11,-0.2372492225641046
2025-04-14,-0.23094487367942712
2025-04-15,-0.23408393977060496
2025-04-16,-0.25409731250905754
2025-04-17,-0.24459707405870257
2025-04-21,-0.26434599386148705
2025-04-22,-0.23587018714515345
2025-04-23,-0.2148049634741902
2025-04-24,-0.18974922956766485
2025-04-25,-0.17894058407281144
2025-04-28,-0.17682969465850684
2025-04-29,-0.17669099433819727
2025-04-30,-0.18205990529780774
2025-05-01,-0.17660018173948688
2025-05-02,-0.14163653377570087
2025-05-05,-0.14965216610749382
2025-05-06,-0.15249333892756467
2025-05-07,-0.14908777062926765
2025-05-08,-0.1232972219822881
2025-05-09,-0.12248460527821778
2025-05-12,-0.07006168119098319
2025-05-13,-0.055508823595194906
2025-05-14,-0.05066938995455768
2025-05-15,-0.044090539246739044
2025-05-16,-0.03488661435995783
2025-05-19,-0.03961128909370237
2025-05-20,-0.0444639307321436
2025-05-21,-0.06805298010558736
2025-05-22,-0.06557921655265216
2025-05-23,-0.07346015059459997
2025-05-27,-0.03637645408296763
2025-05-28,-0.034441712110507026
2025-05-29,-0.02425794606761278
2025-05-30,-0.0279834860495739
2025-06-02,-0.014352227351192941
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-09,0.0
2025-06-10,-0.0004771103776162815
2025-06-11,-0.013431182643508524
2025-06-12,-0.014148617535949884
2025-06-13,-0.0317868511331844
2025-06-16,-0.019757286906629385
2025-06-17,-0.023161946328930136
2025-06-18,-0.01589415786951973
2025-06-20,-0.0030676239136278463
2025-06-23,-0.00038366065897244174
2025-06-24,0.0
2025-06-25,-0.005002087979593906
2025-06-26,-0.0012626138683433606
2025-06-27,0.0
2025-06-30,-0.004389724113689244
2025-07-01,-0.0022244777144419625
2025-07-02,0.0
2025-07-03,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,-0.00830920284084424
2025-07-14,-0.010802998541208027
2025-07-15,-0.015924305069043767
2025-07-16,-0.015713482400306927
2025-07-17,-0.012175227857786158
2025-07-18,-0.00888768438394017
2025-07-21,-0.01273706377983005
2025-07-22,-0.0017976991609883193
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-28,0.0
2025-07-29,-0.01265180940579421
2025-07-30,-0.012317907513452261
2025-07-31,-0.01728503745958563
2025-08-01,-0.04001669593830017
2025-08-04,-0.013546977392902497
2025-08-05,-0.018671499408488036
2025-08-06,-0.006252860002333589
2025-08-07,0.0
2025-08-08,0.0
2025-08-11,-0.008420411371065967
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,-0.003965490435700887
2025-08-15,-0.014839199916592346
2025-08-18,-0.0022168473392386503
2025-08-19,-0.015756011561586025
2025-08-20,-0.023105403209625657
2025-08-21,-0.031989670749549545
2025-08-22,-0.014273184761902154
2025-08-25,-0.03412920112725601
2025-08-26,-0.032215167991163016
2025-08-27,-0.026161213143793546
2025-08-28,-0.01927293049760162
2025-08-29,-0.03639299960886526
2025-09-02,-0.05011484394685226
2025-09-03,-0.0413459621216327
2025-09-04,-0.02997832380947726
2025-09-05,-0.006949422706544316
2025-09-08,-0.004664932300259877
2025-09-09,-0.003980164156269165
2025-09-10,-0.004885208545557509
2025-09-11,0.0
2025-09-12,-0.008787158840974987
2025-09-15,-0.005039586186427468
2025-09-16,-0.002228575209214756
2025-09-17,-0.0057998546666356504
2025-09-18,0.0
2025-09-19,-0.003953271880051787
2025-09-22,-0.005170097376971472
2025-09-23,-0.008149145920333837
2025-09-24,-0.012545028520197158
2025-09-25,-0.008236699865913844
2025-09-26,0.0
2025-09-29,0.0
2025-09-30,-0.007678105810864601
2025-10-01,-0.008792823822949325
2025-10-02,0.0
2025-10-03,0.0
2025-10-06,-0.002830748866606317
2025-10-07,-0.015765130913038636
2025-10-08,0.0
2025-10-09,-0.007456926050548761
2025-10-10,-0.049191708158697556
2025-10-13,-0.02372684581023595
2025-10-14,-0.01776506567408164
2025-10-15,-0.009842158447671917
2025-10-16,0.0
2025-10-17,-0.0043160867276178065
2025-10-20,0.0
2025-10-21,-0.0019537736310585485
2025-10-22,-0.012401093865365788
2025-10-23,-0.0008333456701832579
2025-10-24,0.0
2025-10-27,0.0
2025-10-28,0.0
2025-10-29,-0.014363701401184458
2025-10-30,-0.026538046279285767
2025-10-31,-0.022193752967293614
2025-11-03,-0.026231421673413274
2025-11-04,-0.047935906404782035
2025-11-05,-0.03597793801563604
2025-11-06,-0.06983697322938091
2025-11-07,-0.05392893871674075
2025-11-10,-0.034412905034701596
2025-11-11,-0.034650823018348466
2025-11-12,-0.03412368449630064
2025-11-13,-0.061173082314352784
2025-11-14,-0.065229753616245
2025-11-17,-0.08314999946719791
2025-11-18,-0.09315227591972228
2025-11-19,-0.08895306543622038
2025-11-20,-0.11191784537382257
2025-11-21,-0.08955041865495644
2025-11-24,-0.07871993087242905
2025-11-25,-0.058841155302525726
2025-11-26,-0.043007820560940595
2025-11-28,-0.04081359186018296
2025-12-01,-0.040163429743611874
2025-12-02,-0.04568164957726005
2025-12-03,-0.044836218644453876
2025-12-04,-0.0491776771496277
2025-12-05,-0.038199845475240385
2025-12-08,-0.02719816517556417
2025-12-09,-0.017760919421625845
2025-12-10,-0.011864841662476805
2025-12-11,-0.00882083972989677
2025-12-12,-0.029778922048705296
2025-12-15,-0.04094107591918406
2025-12-16,-0.03754225887032961
2025-12-17,-0.050835208412149564
2025-12-18,-0.03830845824062969
2025-12-19,-0.0221430794002726
2025-12-22,-0.00872404572011063
2025-12-23,-0.011366655854014173
2025-12-24,-0.004929393666376075
2025-12-26,-0.0014771736845941015
2025-12-29,0.0
2025-12-30,-0.008615835307747203
2025-12-31,-0.016296648404520907
2026-01-02,0.0
2026-01-05,0.0
2026-01-06,0.0
2026-01-07,-0.005319669209782085
2026-01-08,-0.008713529119498591
2026-01-09,0.0
2026-01-12,-0.0011070744730173018
2026-01-13,-0.0026987297411861255
2026-01-14,-0.021293632514111285
2026-01-15,-0.0073460116299394395
2026-01-16,-0.010266530597721375
2026-01-20,-0.04135416816292901
2026-01-21,-0.02147476761302932
2026-01-22,-0.015354635130879644
2026-01-23,-0.02392526109937847
2026-01-26,-0.02583672292515957
2026-01-27,-0.022572206216995204
2026-01-28,-0.0248234864231373
2026-01-29,-0.029845331701707795
2026-01-30,-0.047428414327623986
2026-02-02,-0.03846286180594581
2026-02-03,-0.05660433545686552
2026-02-04,-0.07775725412386617
2026-02-05,-0.08918165086745902
2026-02-06,-0.053002081153653874
2026-02-09,-0.05597182569559723
2026-02-10,-0.06687132945062964
2026-02-11,-0.07084633619458919
2026-02-12,-0.08946860344051354
2026-02-13,-0.08716876302569912
2026-02-17,-0.08488637775844185
2026-02-18,-0.07038985029138624
2026-02-19,-0.07250696597023804
2026-02-20,-0.05586955687145105
2026-02-23,-0.08628215967138847
2026-02-24,-0.0712309675336948
2026-02-25,-0.06302474915863061
2026-02-26,-0.052554485200910654
2026-02-27,-0.07901155976124015
2026-03-02,-0.08292167113371753
2026-03-03,-0.09567496444236186
2026-03-04,-0.08647294109323901
2026-03-05,-0.08786619534158581
2026-03-06,-0.11014647530241144
2026-03-09,-0.10540787451696981
2026-03-10,-0.11125627983960573
2026-03-11,-0.10503938202775229
2026-03-12,-0.13370037231497678
2026-03-13,-0.12729515915555206
2026-03-16,-0.11464458805528749
2026-03-17,-0.10443066600850624
2026-03-18,-0.11940727072889444
2026-03-19,-0.12505239656182945
2026-03-20,-0.14798318330435248
2026-03-23,-0.13525848633166856
2026-03-24,-0.1444222624849107
2026-03-25,-0.12824546576161866
2026-03-26,-0.1496985006106099
2026-03-27,-0.17066732017941408
2026-03-30,-0.18393955602845785
2026-03-31,-0.14494429324813082
2026-04-01,-0.13486909284580373
2026-04-02,-0.13635739565074323
2026-04-06,-0.1253446594323509
2026-04-07,-0.12815801531433033
2026-04-08,-0.09884415678206922
2026-04-09,-0.0944692294914295
2026-04-10,-0.10138689189200109
2026-04-13,-0.08453679300080595
2026-04-14,-0.06710571013524384
2026-04-15,-0.052259500813387004
2026-04-16,-0.03891816203743902
2026-04-17,-0.021626306451059712
2026-04-20,-0.012687560204772538
2026-04-21,-0.023376237323024577
2026-04-22,-0.015624532883345829
2026-04-23,-0.03533991871162828
2026-04-24,-0.032794456009935566
2026-04-27,-0.02255607502080536
2026-04-28,-0.023732886130707318
2026-04-29,-0.02639385527363784
2026-04-30,-0.037400418368395597
2026-05-01,-0.03437418698860459
2026-05-04,-0.06469016192428316
2026-05-05,-0.0510611426336939
2026-05-06,-0.037967599704598766
2026-05-07,-0.033195480991389775
2026-05-08,-0.024411375809158923
2026-05-11,-0.04209196689310855
2026-05-12,-0.048470287950705494
2026-05-13,-0.057982637593619414
2026-05-14,-0.0444942400296436
2026-05-15,-0.06409950102117554
2026-05-18,-0.0647164929948202
2026-05-19,-0.08163908414457946
2026-05-20,-0.05217563864555294
2026-05-21,-0.05075724962012035
2026-05-22,-0.043944285955981516
2026-05-26,-0.012482722517760527
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
